musicbrainz_artist_id,musicbrainz_artist_mbid,artist_name,youtube_url,youtube_id,url_type
9696,88543892-2eef-4a6a-a84c-5b8502b80421,Rick Springfield,https://www.youtube.com/channel/UC4-lhcXUwa_EX2DiVP0XyaQ,UC4-lhcXUwa_EX2DiVP0XyaQ,channel_id
551281,2441c9e6-7e05-44f1-8da9-62025df367ab,Revocation,https://www.youtube.com/channel/UCBV0ixEuO3px_tXA3dobrdQ,UCBV0ixEuO3px_tXA3dobrdQ,channel_id
1208457,1996ddd0-c6d9-4648-b7cf-704c1b0b02d9,Revolution Saints,https://music.youtube.com/channel/UCDHttN3RT_zvH-DlsPSCBCA,UCDHttN3RT_zvH-DlsPSCBCA,channel_id
2016245,1bdceee1-f1c0-4dde-9187-5475f93bb0db,Reyna Roberts,https://www.youtube.com/channel/UCAZvb80VwNfK71lyQ9moYAQ,UCAZvb80VwNfK71lyQ9moYAQ,channel_id
749585,3f7574d9-94f3-46dc-8228-9d7358019d9f,Rhiannon Giddens,https://www.youtube.com/channel/UCTQvn1-6IhiMo994ivalgmA,UCTQvn1-6IhiMo994ivalgmA,channel_id
864261,aa914efa-d6cb-4816-906f-8edafb08418e,Rhye,https://www.youtube.com/channel/UCrmplEbRj4ISwboVWeGI9jA,UCrmplEbRj4ISwboVWeGI9jA,channel_id
1027689,f0bf3f58-bfc9-404b-ac54-49e04544a757,RiFF RAFF,https://www.youtube.com/channel/UC4cCjKsLJiYTZFnhROl7Ihg,UC4cCjKsLJiYTZFnhROl7Ihg,channel_id
97898,697d4510-c3fe-4e96-bcc9-34739bccde8f,Ric Ocasek,https://www.youtube.com/channel/UCJFbZdEoHImG3HqZzLjJM-A,UCJFbZdEoHImG3HqZzLjJM-A,channel_id
1331,40627299-0979-45ba-8924-2af5fdc36ea8,Ricardo Arjona,https://www.youtube.com/channel/UCpBYXApau1MvZRExvaWdi3Q,UCpBYXApau1MvZRExvaWdi3Q,channel_id
1596940,e150f414-8b11-433d-bd2b-1e37e1cfc5c0,RiceGum,https://music.youtube.com/channel/UCw3LP8WUVYvCNFCDhEIT6Jw,UCw3LP8WUVYvCNFCDhEIT6Jw,channel_id
408673,2b9c3601-17ca-420a-ab30-10db51e474b6,Rich Boy,https://www.youtube.com/channel/UCQgrsyUdMx8JQ7g96LMLvAA,UCQgrsyUdMx8JQ7g96LMLvAA,channel_id
353667,13bcb2bb-db37-4397-baf5-e0f085be2d64,Rick Ross,https://www.youtube.com/channel/UCdLf5_x-4eic2Hw-uovjdKA,UCdLf5_x-4eic2Hw-uovjdKA,channel_id
1679,cba9cec2-be8d-41bd-91b4-a1cd7de39b0c,Rick James,https://www.youtube.com/channel/UCtEhORxlvDIWLus1iOoIZ8Q,UCtEhORxlvDIWLus1iOoIZ8Q,channel_id
38767,9259284f-5f4e-4c77-ab33-faa5d8bed31b,Rick Derringer,https://music.youtube.com/channel/UCtz0SfGJLLrbHD-q7UG6euQ,UCtz0SfGJLLrbHD-q7UG6euQ,channel_id
32667,db92a151-1ac2-438b-bc43-b82e149ddd50,Rick Astley,https://music.youtube.com/channel/UCwZEU0wAwIyZb4x5G_KJp2w,UCwZEU0wAwIyZb4x5G_KJp2w,channel_id
40003,3ae4a23a-80a2-408f-9079-d6571c2525ae,Richie Sambora,https://music.youtube.com/channel/UCyDLvCT5nC76dbyoq3jM8Dg,UCyDLvCT5nC76dbyoq3jM8Dg,channel_id
9,e83144dd-bb95-49fe-b1dd-00bab25cca9e,Robert Miles,https://music.youtube.com/channel/UCjajR5zYvScnPxwa0myZtrQ,UCjajR5zYvScnPxwa0myZtrQ,channel_id
154,e33c460f-011a-469a-b934-08932a3729c4,Richard Marx,https://www.youtube.com/channel/UCSR0-cR2ipqwxWi5herawBA,UCSR0-cR2ipqwxWi5herawBA,channel_id
1031390,6d063567-dbf9-4b2a-bd11-1a4450cd93ca,Rich the Kid,https://www.youtube.com/channel/UCJMV8UopU8SwChmbQrFuPTw,UCJMV8UopU8SwChmbQrFuPTw,channel_id
304504,c3ac8528-dbb4-455c-b2ce-ee2b4da3458d,Rich Robinson,https://music.youtube.com/channel/UC9G03ja87I9qkBVjkNTVuWg,UC9G03ja87I9qkBVjkNTVuWg,channel_id
1013733,d9547d08-4c2e-47fc-9451-b8e3f889716e,Rich Homie Quan,https://www.youtube.com/channel/UCqNoc0kw5gQ1X2DFq7iQ97Q,UCqNoc0kw5gQ1X2DFq7iQ97Q,channel_id
1389558,49d67664-6962-4f69-adc4-f52208c78dd2,Rich Brian,https://www.youtube.com/channel/UCkWu5WFf4EYsiV0zepVJ_ww,UCkWu5WFf4EYsiV0zepVJ_ww,channel_id
1960,2d1d8985-47bc-4244-8cc3-577584e411f6,Richard Ashcroft,https://www.youtube.com/channel/UCe4D66kzmrI3TI2gPz6WjTw,UCe4D66kzmrI3TI2gPz6WjTw,channel_id
12077,bd53f9a7-8be9-46b0-bf7d-1deea3cb57bc,Robert Plant,https://music.youtube.com/channel/UCP6ZwK546mTzuaJst1cZoeQ,UCP6ZwK546mTzuaJst1cZoeQ,channel_id
129,5d02f264-e225-41ff-83f7-d9b1f0b1874a,Simon & Garfunkel,https://www.youtube.com/channel/UCNErQXrdIIZEEdkP54tPsRg,UCNErQXrdIIZEEdkP54tPsRg,channel_id
1063135,aa62b28e-b6d4-4086-91d4-e5fac1ed56f3,Royal Blood,https://music.youtube.com/channel/UCcGxQntsBYoh5ui9wn9Baig,UCcGxQntsBYoh5ui9wn9Baig,channel_id
42495,299597ae-3a20-4bf1-973e-03704af69f6b,Royal Philharmonic Orchestra,https://www.youtube.com/channel/UC21STFbJjiTnlv60q4SgLUA,UC21STFbJjiTnlv60q4SgLUA,channel_id
2359509,2244c1f9-773f-4541-a4fe-ee6dc4f2ce60,Royel Otis,https://www.youtube.com/channel/UCZBymDXgpCfjPlO1l4KJZ7A,UCZBymDXgpCfjPlO1l4KJZ7A,channel_id
34318,15257a48-d9f6-4fd1-b30e-323576b15aca,RuPaul,https://www.youtube.com/channel/UCNSEkOHGQWf-FqGebYAvrtA,UCNSEkOHGQWf-FqGebYAvrtA,channel_id
114624,5f5efe60-0461-4c3a-bad9-93d1eaa72da1,Ruben Studdard,https://www.youtube.com/channel/UCPpbLg-QZr1AKvxz2YIJmqw,UCPpbLg-QZr1AKvxz2YIJmqw,channel_id
618346,b09ced80-aa65-43c1-9aa7-58b1e982eada,Rudimental,https://www.youtube.com/channel/UCY7sBX18GXc2O_9UvI4GeXQ,UCY7sBX18GXc2O_9UvI4GeXQ,channel_id
11675,ab9b26bf-7a4e-4abb-ba2e-14a51e89cdb0,Ruff Endz,https://www.youtube.com/channel/UCIgAcqVffSBvS9KltpZiBZg,UCIgAcqVffSBvS9KltpZiBZg,channel_id
47712,d89de379-665d-425c-b2e9-41b95d1edb36,Silverstein,https://www.youtube.com/channel/UChQidgcBzCuN2IOQ6s1wRFw,UChQidgcBzCuN2IOQ6s1wRFw,channel_id
24239,78e46ae5-9bfd-433b-be3f-19e993d67ecc,Rufus Wainwright,https://www.youtube.com/channel/UCzV2sYMCYqhCEPGDtVj7dIA,UCzV2sYMCYqhCEPGDtVj7dIA,channel_id
1261070,f50cee24-a799-45da-b65f-fb0874cd521d,Roy Woods,https://www.youtube.com/channel/UCSdkGvUbrlYl4Cs4o5Ff-ig,UCSdkGvUbrlYl4Cs4o5Ff-ig,channel_id
1968,b0799818-22cb-4564-8e68-3c410d0722ee,Silverchair,https://www.youtube.com/channel/UC7GKCAc8HNjraXz1bRy7Oaw,UC7GKCAc8HNjraXz1bRy7Oaw,channel_id
1210752,636736ef-df33-48ed-bdbc-e8f8d1f964b3,Silentó,https://www.youtube.com/channel/UCS9Lijwamx03o16qbx2gEjw,UCS9Lijwamx03o16qbx2gEjw,channel_id
98289,72cbb076-2053-4649-ba52-eb4fe8826dd0,Rupee,https://www.youtube.com/channel/UC1TM8AVuXCZAD25Zspb8gFA,UC1TM8AVuXCZAD25Zspb8gFA,channel_id
918,534ee493-bfac-4575-a44a-0ae41e2c3fe4,Rush,https://www.youtube.com/channel/UC5C-Asy_myoWCkLEtZR72SA,UC5C-Asy_myoWCkLEtZR72SA,channel_id
491638,ed962474-bb85-47f9-b108-073184f09bc8,Rusko,https://www.youtube.com/channel/UCWO70BzyzBGGw-BqWpTl2ew,UCWO70BzyzBGGw-BqWpTl2ew,channel_id
1014605,9ddf4b19-dd14-45d9-b056-49541b16dc80,Russ,https://www.youtube.com/channel/UCMC0rHAZ0KnayeGkSfRbVtg,UCMC0rHAZ0KnayeGkSfRbVtg,channel_id
1312914,fa44d136-fa40-4187-b522-8e262b41ac7a,Ruth B.,https://www.youtube.com/channel/UCXc-hFBjZWFtwrIK91vHB8A,UCXc-hFBjZWFtwrIK91vHB8A,channel_id
33682,c80f38a6-9980-485d-997c-5c1a9cbd0d64,Ryan Adams,https://www.youtube.com/channel/UCiYhdA1f18cZiBbcxvSfWkg,UCiYhdA1f18cZiBbcxvSfWkg,channel_id
1050111,c62afc98-8596-4532-a1dd-bc1a595c927e,Silent Planet,https://music.youtube.com/channel/UCJKdHhXovF8tsWa9bCKOZTg,UCJKdHhXovF8tsWa9bCKOZTg,channel_id
2207645,2f87ff5c-dd38-4e2f-8a63-ace112b44002,Ryan Castro,https://music.youtube.com/channel/UCDxiGGtBV3CQiE-NKLEFgUg,UCDxiGGtBV3CQiE-NKLEFgUg,channel_id
1812,0bbbc496-c7b5-4b3f-bb6d-bd312827d6e5,Roy Orbison,https://www.youtube.com/channel/UC2imRvD8-2lCBnWM95JrOGQ,UC2imRvD8-2lCBnWM95JrOGQ,channel_id
1992928,46d37fa3-55e7-4a2e-ab83-83faaed82ea2,Roy Hamilton,https://www.youtube.com/channel/UCzT179nSHSieZs7owWl3fog,UCzT179nSHSieZs7owWl3fog,channel_id
32942,5298bbcb-7330-49bf-a780-2d757f10a20a,Roberta Flack,https://www.youtube.com/channel/UCGlOM3fv_1i57iWt8DI5jPg,UCGlOM3fv_1i57iWt8DI5jPg,channel_id
827911,0694cc53-1aaf-44ac-bc7a-9a90e3e26fef,Roberto Tapia,https://www.youtube.com/channel/UCl5Oj60eOCR_UdtAhpNyVbw,UCl5Oj60eOCR_UdtAhpNyVbw,channel_id
2829,1ed00158-c6a3-45cd-819c-2f91997fc480,Sister Sledge,https://music.youtube.com/channel/UC6j-PToVUkvOrOloe6P5kSg,UC6j-PToVUkvOrOloe6P5kSg,channel_id
910511,a993a891-ee5a-4bc1-88f8-90e31244cd6a,Robin Packalen,https://www.youtube.com/channel/UC-Ivkz0L1rpRTbkehYPcp0Q,UC-Ivkz0L1rpRTbkehYPcp0Q,channel_id
1088096,163218c2-9e0f-4d2d-aecb-ebbdef6aab70,Robin Schulz,https://www.youtube.com/channel/UCLVVBWrp9jw4-SYUoU42hcg,UCLVVBWrp9jw4-SYUoU42hcg,channel_id
141284,ddfd9b2f-186e-4b2c-ad09-01aa5380c225,Robin Thicke,https://www.youtube.com/channel/UCDjb0dwTUZKZjJgSd1kJpBg,UCDjb0dwTUZKZjJgSd1kJpBg,channel_id
2417,5a8e07d5-d932-4484-a7f7-e700793a9c94,Robyn,https://www.youtube.com/channel/UCC_JSfQlhrKeA_jNeqhLAiA,UCC_JSfQlhrKeA_jNeqhLAiA,channel_id
510613,0dc215ac-3186-474a-aab5-443f7168fcc8,Rocko,https://www.youtube.com/channel/UCbeig8I436i1bmt4FTtKMkA,UCbeig8I436i1bmt4FTtKMkA,channel_id
135255,e0bcd6af-e702-4e3c-964d-355801ce2c65,Rockpile,https://music.youtube.com/channel/UCFOBfl5ora4OdUFI11qCI-A,UCFOBfl5ora4OdUFI11qCI-A,channel_id
615184,daf0293c-8ad3-45b2-a533-b662d9035df8,Sir Michael Rocks,https://www.youtube.com/channel/UCF2cyHyeD-K9xCx8pfqrPFw,UCF2cyHyeD-K9xCx8pfqrPFw,channel_id
1677471,cb3d3e49-bf08-4cdb-bfa8-4dc7c458cea1,Rod Wave,https://www.youtube.com/channel/UCenjunBhBhvKjfDAESnoppw,UCenjunBhBhvKjfDAESnoppw,channel_id
1744675,5721c227-4caf-48b1-bbfc-1a4ed3276963,Roddy Ricch,https://www.youtube.com/channel/UChQdA1rid5kKZh6oIc6DLNg,UChQdA1rid5kKZh6oIc6DLNg,channel_id
1811,d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,https://www.youtube.com/channel/UCxLcPR8_l3j0E1-QWsSxNjA,UCxLcPR8_l3j0E1-QWsSxNjA,channel_id
2018,f41490ce-fe39-435d-86c0-ab5ce098b423,Simple Minds,https://www.youtube.com/channel/UCsP9Le-BX4OO2krCIZKS07w,UCsP9Le-BX4OO2krCIZKS07w,channel_id
2305307,3de05898-e662-4b53-8c69-28bda89ad6fe,Rosa Linn,https://www.youtube.com/channel/UCUUafWQ4X22zv-kcOclWtsw,UCUUafWQ4X22zv-kcOclWtsw,channel_id
478553,4395052a-9b7f-447b-ae9f-6753cc0501d9,Ron Browz,https://www.youtube.com/channel/UCHlEXKVD3QhWTxpxO34LxPg,UCHlEXKVD3QhWTxpxO34LxPg,channel_id
1095469,d646a375-13d9-4df3-ae9f-3e7293a6aeb6,Sisyphus,https://www.youtube.com/channel/UCNU_wpcVyQBDAqfwXp4OgqA,UCNU_wpcVyQBDAqfwXp4OgqA,channel_id
40922,b345af35-205e-4eca-8006-029e5c20127e,Simple Plan,https://www.youtube.com/channel/UCKI33Zd-b17rDIcPSv9E_-w,UCKI33Zd-b17rDIcPSv9E_-w,channel_id
2553,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Roger Waters,https://music.youtube.com/channel/UCjL3Tr2bN7H6Ivx_dusK5XA,UCjL3Tr2bN7H6Ivx_dusK5XA,channel_id
113576,a8ed28e3-5c08-4448-b889-867483e251f5,Rodrigo y Gabriela,https://www.youtube.com/channel/UC2aEvw7VlapqdI6TB6AMjNQ,UC2aEvw7VlapqdI6TB6AMjNQ,channel_id
78254,65b57988-9e79-4fd4-b42a-ffa8a1cce111,Rodney Dangerfield,https://www.youtube.com/channel/UCdHp34ke51AhDCuGETD4qbA,UCdHp34ke51AhDCuGETD4qbA,channel_id
128027,51e607d4-e28d-468d-8e21-429aa9ce0206,Rodney Atkins,https://www.youtube.com/channel/UCYLYe54eJvCjSfbH2fw7r3w,UCYLYe54eJvCjSfbH2fw7r3w,channel_id
3273,ad82dd72-0df3-4a09-8d7a-1af9c9e80522,Patsy Cline,https://www.youtube.com/channel/UCAESb2cubKXF2G4-JRhGjVQ,UCAESb2cubKXF2G4-JRhGjVQ,channel_id
30026,5db9f569-cadd-4f8b-b460-d4031b0b3716,Suffocation,https://music.youtube.com/channel/UCqvMv1AWH_dmswZnDMQsyPg,UCqvMv1AWH_dmswZnDMQsyPg,channel_id
9572,d3d83a98-4a2e-433c-903c-5b4c79ccb42e,Milli Vanilli,https://www.youtube.com/channel/UCkVQ-EO8rtvgOldwseOmoIA,UCkVQ-EO8rtvgOldwseOmoIA,channel_id
2206689,82cbe859-5255-4bbd-bda3-7610a3f857dc,Sueco,https://www.youtube.com/channel/UCCUI6K_Q7p-k6kvQI5H0e3A/community,UCCUI6K_Q7p-k6kvQI5H0e3A,channel_id
46708,44f42386-a733-4b51-8298-fe5c807d03aa,Mindless Self Indulgence,https://www.youtube.com/channel/UC_gL3eSBR7dngPaWSbcccBg,UC_gL3eSBR7dngPaWSbcccBg,channel_id
2382,13df2a46-f72f-40e7-aa63-26fcf62c7048,Ministry,https://music.youtube.com/channel/UCkHZWbfPk_iA8_Rio-9J5LA,UCkHZWbfPk_iA8_Rio-9J5LA,channel_id
30034,a81f7041-7cd7-4080-ba88-9ce5fe50dc19,Mint Condition,https://www.youtube.com/channel/UCkiAEc9S1Vp3Vm3Mgc22_UA,UCkiAEc9S1Vp3Vm3Mgc22_UA,channel_id
570262,75285014-bdd1-4ca2-81c9-c6c642bfdec7,Miranda Cosgrove,https://www.youtube.com/channel/UC8lqiRLLm3l9iOFWEiGj_qw,UC8lqiRLLm3l9iOFWEiGj_qw,channel_id
163234,4eca1aa0-c79f-481b-af8a-4a2d6c41aa5c,Miranda Lambert,https://music.youtube.com/channel/UCGFTsgFIv10i0u--5rl8C9A,UCGFTsgFIv10i0u--5rl8C9A,channel_id
9486,936addc3-91aa-49de-8ec0-0dc186de151f,Misfits,https://music.youtube.com/channel/UCUAa1fv7JsIFuBUWtH0ZaOA,UCUAa1fv7JsIFuBUWtH0ZaOA,channel_id
359330,7e9bd05a-117f-4cce-87bc-e011527a8b18,Miley Cyrus,https://www.youtube.com/channel/UCn7dB9UMTBDjKtEKBy_XISw,UCn7dB9UMTBDjKtEKBy_XISw,channel_id
131,835a6d9c-fea0-4a71-ae52-9c4da946433a,Styx,https://www.youtube.com/channel/UCigTxDNbQ3mIIyZgsTFWLMg,UCigTxDNbQ3mIIyZgsTFWLMg,channel_id
32197,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,Missy Elliott,https://music.youtube.com/channel/UC_u0CLjE2CglTTAS_WX-zCg,UC_u0CLjE2CglTTAS_WX-zCg,channel_id
1077339,5b6bac92-9b60-4e96-ac13-935bb6941b96,MisterWives,https://www.youtube.com/channel/UCwQIPsdr-FATQqJkXgQGNKw,UCwQIPsdr-FATQqJkXgQGNKw,channel_id
1173639,fa58cf24-0e44-421d-8519-8bf461dcfaa5,Mitski,https://music.youtube.com/channel/UCqqY2nAz23oGDMNdiDzKdsA,UCqqY2nAz23oGDMNdiDzKdsA,channel_id
97549,1f6949e2-f257-40f3-851e-e2e02271e398,Mitty Collier,https://www.youtube.com/channel/UCxUxhozJzZOr4h97QsCjbOg,UCxUxhozJzZOr4h97QsCjbOg,channel_id
49634,6c81c5d0-5159-4be8-b774-aa8397ed5a93,Styles P,https://www.youtube.com/channel/UC3_QmkL1XM-_szhyL56fp0A,UC3_QmkL1XM-_szhyL56fp0A,channel_id
32860,d75d1f08-bbb8-4eae-9877-399ca9121197,Mobb Deep,https://music.youtube.com/channel/UCrZE2q5Y0Kti9IPxbWCc7mA,UCrZE2q5Y0Kti9IPxbWCc7mA,channel_id
1149,98eb6868-9f31-400e-90d8-9a46380c1bdd,Missing Persons,https://music.youtube.com/channel/UCaPRMypJpQ9cIH0lciejzIA,UCaPRMypJpQ9cIH0lciejzIA,channel_id
1954,561d854a-6a28-4aa7-8c99-323e6ce46c2a,Miles Davis,https://www.youtube.com/channel/UC1ZS17c0DlqUjsXZK3K_bgA,UC1ZS17c0DlqUjsXZK3K_bgA,channel_id
1696271,9167f739-da47-4495-9d63-9c13b40114ac,Summer Walker,https://www.youtube.com/channel/UC4NBMVsQp6QvIjzUeaqX3ZA,UC4NBMVsQp6QvIjzUeaqX3ZA,channel_id
16069,cfc33e02-9a17-4285-9cb8-b814a9430551,Michael Penn,https://www.youtube.com/channel/UC6jM0RFkr4eSkzT5Gx0HOAw,UC6jM0RFkr4eSkzT5Gx0HOAw,channel_id
2050,1f444240-5397-4e63-a3e8-a3eac2aace32,Michael W. Smith,https://www.youtube.com/channel/UCV-9Njdk-h12JiirLQzIOEg,UCV-9Njdk-h12JiirLQzIOEg,channel_id
15092,f2eef649-a6d5-4114-afba-e50ab26254d2,Sum 41,https://music.youtube.com/channel/UCcMcUoDPCQhtONMyuKJs-dg,UCcMcUoDPCQhtONMyuKJs-dg,channel_id
311539,0d4c8428-9355-44db-af56-ec8523f20258,Sully Erna,https://www.youtube.com/channel/UCCRofVxIpbhg4LxhVPuyYVA,UCCRofVxIpbhg4LxhVPuyYVA,channel_id
691891,530f4ebe-4947-45c5-bd7e-de20636d5430,Michelle Visage,https://www.youtube.com/channel/UCCRBpyacv5-j1ongGV6dwyQ,UCCRBpyacv5-j1ongGV6dwyQ,channel_id
15290,b5ffc3aa-b868-4b88-905f-d73d51dbe51c,Mick Jagger,https://music.youtube.com/channel/UC2Mq-PgTFrWtwPY8cxThIqQ,UC2Mq-PgTFrWtwPY8cxThIqQ,channel_id
349986,4fd53e84-ffa1-4434-9146-3fab25ece7e0,Suicide Silence,https://www.youtube.com/channel/UC_KZ6lUe4JU01qELYUsvSvQ,UC_KZ6lUe4JU01qELYUsvSvQ,channel_id
1330,915e673d-eff5-479a-a917-2fecfc26dc2e,Mickey Hart,https://www.youtube.com/channel/UCAqq6iRWaOVbNgJdffDfBGQ,UCAqq6iRWaOVbNgJdffDfBGQ,channel_id
169027,da90b5da-349e-4906-a0b4-805f5e46190d,Midlake,https://www.youtube.com/channel/UCxAnJeGZGdtJ4bLG3AmPo7Q,UCxAnJeGZGdtJ4bLG3AmPo7Q,channel_id
1026090,0221734a-35a8-40f7-b5c5-2f61a200bc7c,Migos,https://www.youtube.com/channel/UC9YcTIQuhwgoOQqYMKYqW9A,UC9YcTIQuhwgoOQqYMKYqW9A,channel_id
797262,285e1285-aecc-478f-a8da-0c8cf69e1217,Miguel,https://www.youtube.com/channel/UCxU6nh0LHqH9H4-fxWMGsgw,UCxU6nh0LHqH9H4-fxWMGsgw,channel_id
22919,98ad7a28-1949-4786-b1f6-4fa05b9b440c,Miguel Bosé,https://www.youtube.com/channel/UCpt6OaDIQ8YEXXF0Hl2v6VA,UCpt6OaDIQ8YEXXF0Hl2v6VA,channel_id
2445,e9e2a634-984f-4c10-bf7b-7970179e1ef1,Suicidal Tendencies,https://music.youtube.com/channel/UCy5VeNyBRswcYcutzhhZLEA,UCy5VeNyBRswcYcutzhhZLEA,channel_id
353669,7ffcff92-d71b-4f0b-a578-c959ded4ba49,Mila J,https://www.youtube.com/channel/UCAvZORXwc7MYjCSRW1F-IDw,UCAvZORXwc7MYjCSRW1F-IDw,channel_id
122374,01d3c51b-9b98-418a-8d8e-37f6fab59d8c,Sufjan Stevens,https://www.youtube.com/channel/UCMi8tQF_L7rd6YcmSt7MXrQ,UCMi8tQF_L7rd6YcmSt7MXrQ,channel_id
1374339,10539fc9-7b6a-4a95-8b9b-cd8d6c7e8a87,Mike Williams,https://www.youtube.com/channel/UCVGTuylKPv8SfVDSyho5WFw,UCVGTuylKPv8SfVDSyho5WFw,channel_id
359,8970d868-0723-483b-a75b-51088913d3d4,Moby,https://music.youtube.com/channel/UC35GdXKfexT9GAZv3SJq0uA,UC35GdXKfexT9GAZv3SJq0uA,channel_id
20668,dfa715ac-b536-44df-af43-570d3ea3edec,Sugababes,https://www.youtube.com/channel/UCVKPQq3huqEdMZNcFexwSgQ,UCVKPQq3huqEdMZNcFexwSgQ,channel_id
113082,08962fc5-ed17-453b-9c68-ff7922eb4957,Mike Jones,https://www.youtube.com/channel/UC6eeGJWouwgvyhJ8zzcMDyg,UC6eeGJWouwgvyhJ8zzcMDyg,channel_id
10403,a04e09c8-733c-4430-9e22-99ef9dd5e2d7,Mike + the Mechanics,https://music.youtube.com/channel/UCak2_SOTrC61nzqli-cNThw,UCak2_SOTrC61nzqli-cNThw,channel_id
370,9968756b-d504-4c90-a184-776ba1dd32ea,Sugar Ray,https://music.youtube.com/channel/UCSBt7J5Ygt8j1EaPsHEqNFw,UCSBt7J5Ygt8j1EaPsHEqNFw,channel_id
38261,0cc9e56e-a623-47ea-b5f2-1a1757cc2426,Sugarcult,https://www.youtube.com/channel/UCp6HtKORxJyMNwiXA7l4NuA,UCp6HtKORxJyMNwiXA7l4NuA,channel_id
242895,c262b6bf-be56-4b26-bceb-42d7a27342f3,Mike Shinoda,https://www.youtube.com/channel/UCV5vRGJYbGN6TL8245QeHOg,UCV5vRGJYbGN6TL8245QeHOg,channel_id
37468,cacbe57b-02d0-4d21-be86-c8a3a5ea6e1e,Michael McDonald,https://www.youtube.com/channel/UCxKwg9ugTLLh2xAqsIRwk3A,UCxKwg9ugTLLh2xAqsIRwk3A,channel_id
1787026,0c5b959e-eaf6-4382-9e63-ecd2c67f85ab,Stunna 4 Vegas,https://www.youtube.com/channel/UC0VDoibglvjR23EaNH5ut7Q,UC0VDoibglvjR23EaNH5ut7Q,channel_id
22396,5c01e170-1302-4e75-a10c-d9e440b0c68f,Mr. Mister,https://www.youtube.com/channel/UC1gBocyXjkckDg9yJeULysQ,UC1gBocyXjkckDg9yJeULysQ,channel_id
887022,4f1f3fbc-a043-4280-9a42-f238f4740065,Storm Corrosion,https://www.youtube.com/channel/UCaCZrFDymvozBTZOP-BY2kQ,UCaCZrFDymvozBTZOP-BY2kQ,channel_id
530,8c32bb01-58a3-453b-8050-8c0620edb0e5,Stone Temple Pilots,https://www.youtube.com/channel/UCocfdCiKujljqcGC-STMsCQ,UCocfdCiKujljqcGC-STMsCQ,channel_id
515915,c9b3bf7f-e237-4d43-be6b-02bf59b99f90,Mudcrutch,https://music.youtube.com/channel/UCKB746AM8wMISgi0IYQB3pw,UCKB746AM8wMISgi0IYQB3pw,channel_id
389,e675295a-1efe-4247-aa3b-53b78d0cdffc,Mudhoney,https://www.youtube.com/channel/UCDTbr5CIsgVAwXxUIfukV6w,UCDTbr5CIsgVAwXxUIfukV6w,channel_id
24214,f1c8da15-b408-4149-b863-f1cbe9971f19,Mudvayne,https://www.youtube.com/channel/UCaZodoeq_NYmI1NUDPgS5xw,UCaZodoeq_NYmI1NUDPgS5xw,channel_id
2254008,66acfbaf-a28e-49c1-aeff-ef92e4358d90,Muni Long,https://music.youtube.com/channel/UCmHHiuZ1EvVLF4QlTAXaRAA,UCmHHiuZ1EvVLF4QlTAXaRAA,channel_id
1034952,d2a76e1b-cecc-4500-b445-d55591821cd3,Mura Masa,https://www.youtube.com/channel/UCLnq5Y-Cm5h9bZQn2vZG15w,UCLnq5Y-Cm5h9bZQn2vZG15w,channel_id
1295330,1fe697e9-f432-4953-94e3-555f2decc171,Mozzy,https://www.youtube.com/channel/UCgZFoKYiDRA_peWLxN3FNnA,UCgZFoKYiDRA_peWLxN3FNnA,channel_id
1360448,91376b53-c37d-4eed-ac24-63d167af6885,Murda Beatz,https://www.youtube.com/channel/UCWz4zK-Oal6uIiVxVuRWh8A,UCWz4zK-Oal6uIiVxVuRWh8A,channel_id
53046,355facf3-c72c-45b1-9727-8d9cc6a5ed39,Murderdolls,https://www.youtube.com/channel/UCvbUPL3Ps7NwhOHMGW2PQAg,UCvbUPL3Ps7NwhOHMGW2PQAg,channel_id
33661,071ab0f1-ac3f-48f6-9ee6-11b72eb73e57,Murray Head,https://www.youtube.com/channel/UCMYFyPQSsOVG1u6Hk8W8qaA,UCMYFyPQSsOVG1u6Hk8W8qaA,channel_id
53798,4ca783b7-5bf7-4348-b494-46680660050f,Stone Sour,https://music.youtube.com/channel/UC4Hkv4VoHUOfZy8n3dzARsw,UC4Hkv4VoHUOfZy8n3dzARsw,channel_id
2591,9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,https://music.youtube.com/channel/UCw8jIQzB2mdvvo_CVplLxug,UCw8jIQzB2mdvvo_CVplLxug,channel_id
33406,6e755d2d-0b47-449d-b03f-fcacec33aab2,Mushroomhead,https://music.youtube.com/channel/UCSrkErpoV1Vp5txDuwImFDA,UCSrkErpoV1Vp5txDuwImFDA,channel_id
1145746,27de2d8d-8fe3-4e4f-96a4-fa8214183796,Stitched Up Heart,https://www.youtube.com/channel/UCI92AbfDhztxheQD41eIxDw,UCI92AbfDhztxheQD41eIxDw,channel_id
20479,01872118-3238-4f46-a849-26a0901a0da7,Musiq Soulchild,https://www.youtube.com/channel/UCG-dnhvUuhS_YxDrPLP_dCQ,UCG-dnhvUuhS_YxDrPLP_dCQ,channel_id
1016480,0612bcce-e351-40be-b3d7-2bb5e1c23479,Mustard,https://www.youtube.com/channel/UCG9E2kOVf3OPldZNV_1rPqQ,UCG9E2kOVf3OPldZNV_1rPqQ,channel_id
