name,musicbrainz_artist_id,degree_centrality_top10_yearly,degree_centrality_firstsong_yearly,degree_centrality_top10_rolling5,degree_centrality_firstsong_rolling5,closeness_centrality_top10_yearly,closeness_centrality_firstsong_yearly,closeness_centrality_top10_rolling5,closeness_centrality_firstsong_rolling5,harmonic_closeness_centrality_top10_yearly,harmonic_closeness_centrality_firstsong_yearly,harmonic_closeness_centrality_top10_rolling5,harmonic_closeness_centrality_firstsong_rolling5,betweenness_centrality_top10_yearly,betweenness_centrality_firstsong_yearly,betweenness_centrality_top10_rolling5,betweenness_centrality_firstsong_rolling5,eigenvector_centrality_top10_yearly,eigenvector_centrality_firstsong_yearly,eigenvector_centrality_top10_rolling5,eigenvector_centrality_firstsong_rolling5,power_of_connected_artists_top10_yearly,power_of_connected_artists_firstsong_yearly,power_of_connected_artists_top10_rolling5,power_of_connected_artists_firstsong_rolling5
!!! (chk chk chk),,,,,,,,,,,,,,,,,,,,,,,,,
"""groove"" holmes",,,,,,,,,,,,,,,,,,,,,,,,,
"""little"" jimmy dickens",,,,,,,,,,,,,,,,,,,,,,,,,
"""pookie"" hudson",232958.0,,,,,,,,,,,,,,,,,,,,,,,,
"""weird al"" yankovic",,,,,,,,,,,,,,,,,,,,,,,,,
$not,1820772.0,,0.000591715976331361,,0.00042684878881656173,,0.0011834319526627217,,0.12419336006202228,,5.2,,1229.5238317238493,,5.920662077467687e-07,,0.00015452435000734373,,9.544002844936487e-19,,1.0958044258218546e-05,,,,
$uicideboy$,1242195.0,,,,0.00040261701056869655,,,,0.14065784605695175,,,,1489.7143217893995,,,,0.0007459393372940564,,,,1.1145281090210997e-05,,,,93.0
$uicideboy$ x germ,,,,,,,,,,,,,,,,,,,,,,,,,
& cardi b or nas,,,,,,,,,,,,,,,,,,,,,,,,,
& jack harlow,,,,,,,,,,,,,,,,,,,,,,,,,
& johnny cash,,,,,,,,,,,,,,,,,,,,,,,,,
& mystikal,,,,,,,,,,,,,,,,,,,,,,,,,
& sam dew,,,,,,,,,,,,,,,,,,,,,,,,,
& youngboy never broke again,,,,,,,,,,,,,,,,,,,,,,,,,
'68,2698113.0,,,,,,,,,,,,,,,,,,,,,,,,
'n sync,,,,,,,,,,,,,,,,,,,,,,,,,
'til tuesday,,,,,,,,,,,,,,,,,,,,,,,,,
'weird al' yankovic,,,,,,,,,,,,,,,,,,,,,,,,,
(+44),,,,,,,,,,,,,,,,,,,,,,,,,
(g)i-dle,,,,,,,,,,,,,,,,,,,,,,,,,
(hed) p.e.,,,,,,,,,,,,,,,,,,,,,,,,,
(hed) planet earth,,,,,,,,,,,,,,,,,,,,,,,,,
(the preacher) bobby womack,,,,,,,,,,,,,,,,,,,,,,,,,
*nsync,2261.0,,,,,,,,,,,,,,,,,,,,,,,,
...and you will know us by the trail of dead,,,,,,,,,,,,,,,,,,,,,,,,,
icy blu,32724.0,,,,,,,,,,,,,,,,,,,,,,,,
ideal,537361.0,,,,,,,,,,,,,,,,,,,,,,,,
idina menzel,120147.0,,0.0007593014426727411,0.00019201228878648233,0.00023121387283236994,,0.0046173736378747774,0.06132277378032896,0.04890219870318155,,6.666666666666665,343.62525081127933,222.4240238519688,,0.0,0.0,0.0,,6.039866275276214e-15,3.4996393908493923e-08,3.6635450802604985e-11,,97.0,97.0,97.0
idina menzel duet,,,,,,,,,,,,,,,,,,,,,,,,,
idk,1270566.0,,,,,,,,,,,,,,,,,,,,,,,,
idles,901244.0,,,,,,,,,,,,,,,,,,,,,,,,
idris muhammad,70415.0,,,,,,,,,,,,,,,,,,,,,,,,
if,2665523.0,,,,,,,,,,,,,,,,,,,,,,,,
iggy and the stooges,193931.0,,,,,,,,,,,,,,,,,,,,,,,,
iggy azalea,864994.0,0.003852504127682994,0.003852504127682994,0.0017962996227770794,0.0017962996227770794,0.062196728686654455,0.062196728686654455,0.12541965052280818,0.12541965052280818,131.77225829725856,131.77225829725856,781.9139277389344,781.9139277389344,0.0012406541853623254,0.0012406541853623254,0.004704247498848662,0.004704247498848662,0.00021945514606767295,0.00021945514606767295,0.018747126198489485,0.018747126198489485,392.0,392.0,491.5,491.5
iggy azalea feauring tyga,,,,,,,,,,,,,,,,,,,,,,,,,
iggy azalea or pitbull,,,,,,,,,,,,,,,,,,,,,,,,,
iggy pop,2171.0,,0.0027397260273972603,,0.0023957834211787254,,0.0036529680365296802,,0.0044014338043731555,,3.0,,13.459523809523802,,0.0,,5.467623387440214e-05,,5.3030587998954476e-21,,1.453819171374939e-23,,98.0,,98.0
ii d extreme,182880.0,,,,,,,,,,,,,,,,,,,,,,,,
ii tru,231339.0,,,,,,,,,,,,,,,,,,,,,,,,
iiird tyme out,37058.0,,,,,,,,,,,,,,,,,,,,,,,,
iio,51348.0,,,,,,,,,,,,,,,,,,,,,,,,
ike,2817746.0,,,,,,,,,,,,,,,,,,,,,,,,
ike clanton,177369.0,,,,,,,,,,,,,,,,,,,,,,,,
il divo,195927.0,,,,,,,,,,,,,,,,,,,,,,,,
il volo,178464.0,,,,,,,,,,,,,,,,,,,,,,,,
ill,1657627.0,,,,,,,,,,,,,,,,,,,,,,,,
ill al skratch,86885.0,,0.0010787486515641855,,0.00035310734463276836,,0.0010787486515641855,,0.0005649717514124294,,1.0,,2.083333333333333,,0.0,,0.0,,4.521477060092286e-33,,3.973763712354401e-40,,88.0,,88.0
ill nino,,,,,,,,,,,,,,,,,,,,,,,,,
illegal,555811.0,,,,,,,,,,,,,,,,,,,,,,,,
illenium,1227339.0,,0.002503576537911302,,0.0024197656647987776,,0.06950084738267231,,0.1350074509512651,,213.36641414141238,,1169.7129731379935,,0.00282462347181381,,0.0035145553439159824,,6.799614641239268e-05,,0.00022849141497507903,,195.5,,293.5
illit,1260078.0,,,,,,,,,,,,,,,,,,,,,,,,
illusion,1255395.0,,,,,,,,,,,,,,,,,,,,,,,,
ilovememphis,1279027.0,,,,,,,,,,,,,,,,,,,,,,,,
imagine dragons,870909.0,,,,,,,,,,,,,,,,,,,,,,,,
imagine dragons + khalid,,,,,,,,,,,,,,,,,,,,,,,,,
imajin,2366265.0,,,,,,,,,,,,,,,,,,,,,,,,
imani coppola,79649.0,,,,,,,,,,,,,,,,,,,,,,,,
imelda may,558393.0,,,,,,,,,,,,,,,,,,,,,,,,
immature,3088856.0,,,,,,,,,,,,,,,,,,,,,,,,
immature (featuring smooth),,,,,,,,,,,,,,,,,,,,,,,,,
immortal,33697.0,,,,,,,,,,,,,,,,,,,,,,,,
immortal technique/dj green latern,,,,,,,,,,,,,,,,,,,,,,,,,
imogen heap,82336.0,,,,,,,,,,,,,,,,,,,,,,,,
impact,344218.0,,,,,,,,,,,,,,,,,,,,,,,,
impellitteri,58413.0,,,,,,,,,,,,,,,,,,,,,,,,
impending doom,472424.0,,,,,,,,,,,,,,,,,,,,,,,,
imx,41272.0,,,,,,,,,,,,,,,,,,,,,,,,
in fear and faith,502169.0,,,,,,,,,,,,,,,,,,,,,,,,
in flames,10984.0,,,,,,,,,,,,,,,,,,,,,,,,
in this moment,424984.0,,,,,,,,,,,,,,,,,,,,,,,,
incognito,15263.0,,,,,,,,,,,,,,,,,,,,,,,,
incredible bongo band,96432.0,,,,,,,,,,,,,,,,,,,,,,,,
incredible string band,,,,,,,,,,,,,,,,,,,,,,,,,
incubus,365.0,,,,,,,,,,,,,,,,,,,,,,,,
indecent obsession,34309.0,,,,,,,,,,,,,,,,,,,,,,,,
independents,,,,,,,,,,,,,,,,,,,,,,,,,
india,9849.0,,,,,,,,,,,,,,,,,,,,,,,,
india.arie,31715.0,,,,,,,,,,,,,,,,,,,,,,,,
indigo girls,1348.0,,,,,,,,,,,,,,,,,,,,,,,,
indo g,79831.0,,,,,,,,,,,,,,,,,,,,,,,,
industry,1736596.0,,,,,,,,,,,,,,,,,,,,,,,,
inez & charlie foxx,167626.0,,,,,,,,,,,,,,,,,,,,,,,,
inez foxx,104657.0,,,,,,,,,,,,,,,,,,,,,,,,
infamous mobb,54169.0,,,,,,,,,,,,,,,,,,,,,,,,
infant sorrow,519091.0,,,,,,,,,,,,,,,,,,,,,,,,
infected mushroom,21495.0,,,,,,,,,,,,,,,,,,,,,,,,
infectious grooves,42946.0,,,,,,,,,,,,,,,,,,,,,,,,
information society,2358.0,,,,,,,,,,,,,,,,,,,,,,,,
ingrid andress,1699996.0,,,,,,,,,,,,,,,,,,,,,,,,
ingrid michaelson,362053.0,,,,,,,,,,,,,,,,,,,,,,,,
ini kamoze,3138.0,,,,,,,,,,,,,,,,,,,,,,,,
injected,40916.0,,,,,,,,,,,,,,,,,,,,,,,,
inner circle,3139.0,,,0.0003834355828220859,0.0003834355828220859,,,0.0003834355828220859,0.0003834355828220859,,,1.0,1.0,,,0.0,0.0,,,2.9920155186854224e-45,2.9920155186854224e-45,,,,
inner city,628.0,,,,,,,,,,,,,,,,,,,,,,,,
innerlude,92761.0,,,,,,,,,,,,,,,,,,,,,,,,
inoj,9506.0,0.001049317943336831,0.001049317943336831,0.0003031221582297666,0.0003031221582297666,0.001049317943336831,0.001049317943336831,0.0003031221582297666,0.0003031221582297666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5705113329456725e-25,1.5705113329456725e-25,1.3563513091191569e-42,1.3563513091191569e-42,,,,
inoj/lathun,,,,,,,,,,,,,,,,,,,,,,,,,
insane clown posse,1385.0,,,,,,,,,,,,,,,,,,,,,,,,
insiders,985728.0,,,,,,,,,,,,,,,,,,,,,,,,
inspectah deck,87223.0,,,,,,,,,,,,,,,,,,,,,,,,
inspektah deck,,,,,,,,,,,,,,,,,,,,,,,,,
instant funk,81895.0,,,,,,,,,,,,,,,,,,,,,,,,
institute,2304285.0,,,,,,,,,,,,,,,,,,,,,,,,
internet money,1887202.0,,0.000715307582260372,,0.00025471217524197657,,0.07718274523069552,,0.12726357015007805,,234.12976190475885,,1095.4747419247522,,0.0,,0.0,,0.00032279981799196,,0.00033534015216885835,,197.0,,197.0
interpol,50916.0,,,,,,,,,,,,,,,,,,,,,,,,
intocable,40462.0,,,,,,,,,,,,,,,,,,,,,,,,
intonation,127480.0,,,,,,,,,,,,,,,,,,,,,,,,
intro,3126599.0,,,,,,,,,,,,,,,,,,,,,,,,
introducing mya,,,,,,,,,,,,,,,,,,,,,,,,,
"invent, animate",1148546.0,,,,,,,,,,,,,,,,,,,,,,,,
inxs,1536.0,0.002008032128514056,,0.0006583278472679394,,0.002008032128514056,,0.0006583278472679394,,1.0,,1.0,,0.0,,0.0,,3.1656468049492934e-17,,3.7720398306397e-24,,,,,
iration,772389.0,,,,,,,,,,,,,,,,,,,,,,,,
irene cara,16489.0,0.003115264797507788,0.003115264797507788,0.0008710801393728223,0.0008710801393728223,0.004153686396677051,0.004153686396677051,0.0016751541141785044,0.0016751541141785044,1.5,1.5,2.4166666666666665,2.4166666666666665,0.0,0.0,0.0,0.0,5.795679065367255e-17,5.795679065367255e-17,3.862690664092635e-18,3.862690664092635e-18,,,,
iris dement,322.0,,,,,,,,,,,,,,,,,,,,,,,,
irma thomas,48230.0,,,,,,,,,,,,,,,,,,,,,,,,
iron,2188602.0,,,,,,,,,,,,,,,,,,,,,,,,
iron butterfly,9109.0,,,,,,,,,,,,,,,,,,,,,,,,
iron maiden,10042.0,,,,,,,,,,,,,,,,,,,,,,,,
ironhorse,1160885.0,,,,,,,,,,,,,,,,,,,,,,,,
irv gotti presents the inc.,,,,,,,,,,,,,,,,,,,,,,,,,
isaac carree,879058.0,,,,,,,,,,,,,,,,,,,,,,,,
isaac hayes,2172.0,,,,,,,,,,,,,,,,,,,,,,,,
isaac hayes movement,122942.0,,,,,,,,,,,,,,,,,,,,,,,,
isaiah rashad,1087122.0,,0.0014792899408284023,,0.0005335609860207021,,0.07219339438350415,,0.14473181482785466,,267.3616883116854,,1465.7000943501544,,0.0024589825041188796,,0.00034777732922350513,,1.334902118070176e-06,,0.00042650432555573425,,200.0,,200.0
isao tomita,,,,,,,,,,,,,,,,,,,,,,,,,
isis,32304.0,,,,,,,,,,,,,,,,,,,,,,,,
islands,312667.0,,,,,,,,,,,,,,,,,,,,,,,,
isle of man,1537598.0,,,,,,,,,,,,,,,,,,,,,,,,
isles & glaciers,693131.0,,,,,,,,,,,,,,,,,,,,,,,,
"isley, jasper, isley",48088.0,,,,,,,,,,,,,,,,,,,,,,,,
"israel ""popper stopper"" tolbert",,,,,,,,,,,,,,,,,,,,,,,,,
israel & new breed,175608.0,,,,,,,,,,,,,,,,,,,,,,,,
israel 'iz' kamakawiwo'ole,,,,,,,,,,,,,,,,,,,,,,,,,
israel houghton,374183.0,,,,,,,,,,,,,,,,,,,,,,,,
issac hayes,,,,,,,,,,,,,,,,,,,,,,,,,
issues,2900638.0,,,,,,,,,,,,,,,,,,,,,,,,
isyss,129994.0,,,,,,,,,,,,,,,,,,,,,,,,
it dies today,121181.0,,,,,,,,,,,,,,,,,,,,,,,,
it's a beautiful day,,,,,,,,,,,,,,,,,,,,,,,,,
italians,,,,,,,,,,,,,,,,,,,,,,,,,
itzy,2500907.0,,,,,,,,,,,,,,,,,,,,,,,,
iv xample,320145.0,,,,,,,,,,,,,,,,,,,,,,,,
ivan,2011322.0,,,,,,,,,,,,,,,,,,,,,,,,
ivan corenjo,,,,,,,,,,,,,,,,,,,,,,,,,
ivan cornejo,2233444.0,,,,,,,,,,,,,,,,,,,,,,,,
ivan neville,47658.0,,,,,,,,,,,,,,,,,,,,,,,,
ivan parker,250859.0,,,,,,,,,,,,,,,,,,,,,,,,
ivo robic,184318.0,,0.005208333333333333,,0.0016474464579901153,,0.005208333333333333,,0.0016474464579901153,,1.0,,1.0,,0.0,,0.0,,4.9833394852412295e-43,,1.2502053520861597e-29,,,,
ivory,600041.0,,,,,,,,,,,,,,,,,,,,,,,,
ivory joe hunter,47867.0,,,,,,,,,,,,,,,,,,,,,,,,
ivy queen,101990.0,,,,,,,,,,,,,,,,,,,,,,,,
iwrestledabearonce,526692.0,,,,,,,,,,,,,,,,,,,,,,,,
iyanla vanzant,142989.0,,,,,,,,,,,,,,,,,,,,,,,,
iyaz,651450.0,,,,,,,,,,,,,,,,,,,,,,,,
izzy stradlin and the ju ju hounds,61379.0,,,,,,,,,,,,,,,,,,,,,,,,
j alvarez,829965.0,,,,,,,,,,,,,,,,,,,,,,,,
j balvin,803820.0,0.01012066952121448,0.01023541453428864,0.009009009009009009,0.0051830797525497406,0.11030176072610857,0.07337683803308054,0.16720138507945953,0.1294902769006039,345.56208513708356,192.8345959595956,1438.238672438686,923.9240051615125,0.014140579974189148,0.015485093694568052,0.012684873820574582,0.010455037548146114,0.13492136284950668,0.002922554036908499,0.15167311192388644,0.035067453822658204,686.0,531.5,2045.5,829.0
j balvin & willy william,,,,,,,,,,,,,,,,,,,,,,,,,
j dilla,155298.0,,,,,,,,,,,,,,,,,,,,,,,,
j dilla aka jay dee,,,,,,,,,,,,,,,,,,,,,,,,,
j mascis,85980.0,,,,,,,,,,,,,,,,,,,,,,,,
j moss,854803.0,,,,,,,,,,,,,,,,,,,,,,,,
j roddy walston & the business,,,,,,,,,,,,,,,,,,,,,,,,,
j'son,173705.0,,,,,,,,,,,,,,,,,,,,,,,,
j-hope,,,,,,,,,,,,,,,,,,,,,,,,,
j-kwon,,,,,,,,,,,,,,,,,,,,,,,,,
j-money,982083.0,,,,,,,,,,,,,,,,,,,,,,,,
j-shin,,,,,,,,,,,,,,,,,,,,,,,,,
j. balvin,803820.0,,0.013590844062947067,,0.010570555272542028,,0.10959106295488483,,0.17306999707449316,,370.8694444444428,,1627.2743367743365,,0.03599369863064878,,0.012120469338186397,,0.13823238351133876,,0.14940567965914026,,1422.0,,2597.0
j. blackfoot,209372.0,,,,,,,,,,,,,,,,,,,,,,,,
j. cole,650607.0,,0.0037965072133637054,0.0004655493482309125,0.0011560693641618496,,0.05562948753813159,0.11521017727469106,0.09342916634159125,,84.05952380952392,834.5909840159866,466.13520923521776,,0.0001718629195486657,0.0001082023438928126,0.001153365594905167,,0.12307126312179464,0.0034115622698614994,4.0804306680963025e-05,,182.0,196.5,182.0
j. cole & t-shyne,,,,,,,,,,,,,,,,,,,,,,,,,
"j. cole, lute & dababy",,,,,,,,,,,,,,,,,,,,,,,,,
j. dash,929278.0,,,,,,,,,,,,,,,,,,,,,,,,
j. davi$ & spooks,,,,,,,,,,,,,,,,,,,,,,,,,
j. frank wilson and the cavaliers,3600.0,,,,,,,,,,,,,,,,,,,,,,,,
j. holiday,466370.0,,,,,,,,,,,,,,,,,,,,,,,,
j. weav,,,,,,,,,,,,,,,,,,,,,,,,,
j.d. drews,,,,,,,,,,,,,,,,,,,,,,,,,
j.d. souther,47784.0,,,,,,,,,,,,,,,,,,,,,,,,
j.i the prince of n.y,1949188.0,,0.0006203473945409429,,0.00023223409196470042,,0.08866823556511824,,0.13489276807123302,,318.05907703407553,,1248.364682539706,,0.0,,0.0,,6.247056570146828e-08,,0.00036610365750267796,,96.5,,96.5
j.i.d,,,,,,,,,,,,,,,,,,,,,,,,,
j.j. barnes,671732.0,,,,,,,,,,,,,,,,,,,,,,,,
j.j. cale,16458.0,,,,,,,,,,,,,,,,,,,,,,,,
j.j. fad,74343.0,,,,,,,,,,,,,,,,,,,,,,,,
j.j. hairston & youthful praise,,,,,,,,,,,,,,,,,,,,,,,,,
j.j. jackson,2491940.0,,,,,,,,,,,,,,,,,,,,,,,,
ja rule,513.0,0.0010183299389002036,0.008928571428571428,0.004361733061936609,0.004170390229371462,0.0010183299389002036,0.009862278244631184,0.07922383035588587,0.08852212345084912,1.0,11.0,317.05852203352384,336.97207514707793,0.0,5.566589429548715e-05,0.0034957203125478824,0.0075141630030000905,0.0,8.275329921686105e-09,2.4067378300144695e-07,0.00018403247408561903,90.0,566.0,971.5,858.5
"ja rule, ashanti, charli baltimore & vita",,,,,,,,,,,,,,,,,,,,,,,,,
ja-kki,,,,,,,,,,,,,,,,,,,,,,,,,
jabba,764375.0,,,,,,,,,,,,,,,,,,,,,,,,
jacci mcghee),166267.0,,,,,,,,,,,,,,,,,,,,,,,,
jaci velasquez,1706.0,,,,,,,,,,,,,,,,,,,,,,,,
jack & jack,1145862.0,,0.000550357732526142,,0.00017962996227770793,,0.000550357732526142,,0.00017962996227770793,,1.0,,1.0,,0.0,,0.0,,3.9816808001408123e-140,,2.0801985776338844e-26,,,,
jack black,3957.0,,,,,,,,,,,,,,,,,,,,,,,,
jack blanchard & misty morgan,1614964.0,,,,,,,,,,,,,,,,,,,,,,,,
jack bruce,45764.0,,,,,,,,,,,,,,,,,,,,,,,,
jack eubanks,1188837.0,,,,,,,,,,,,,,,,,,,,,,,,
jack garratt,1123927.0,,,,,,,,,,,,,,,,,,,,,,,,
jack greene,1157986.0,,,,,,,,,,,,,,,,,,,,,,,,
jack harlow,1460651.0,0.002791563275434243,0.002791563275434243,0.0013934045517882026,0.0013934045517882026,0.10070359241083526,0.10070359241083526,0.15719632032009015,0.15719632032009015,365.8568903318883,365.8568903318883,1475.009271284322,1475.009271284322,0.006038695775518601,0.006038695775518601,0.0003414977345538272,0.0003414977345538272,1.2048968661685476e-05,1.2048968661685476e-05,0.002466661747515153,0.002466661747515153,495.0,495.0,594.0,594.0
jack ingram,1048728.0,,,,,,,,,,,,,,,,,,,,,,,,
jack johnson,24227.0,,,,,,,,,,,,,,,,,,,,,,,,
jack jones,1310569.0,,,,,,,,,,,,,,,,,,,,,,,,
jack laforge his piano,,,,,,,,,,,,,,,,,,,,,,,,,
jack nitzsche,109917.0,,,,,,,,,,,,,,,,,,,,,,,,
jack ross,2180644.0,,,,,,,,,,,,,,,,,,,,,,,,
jack scott,2603902.0,,,,,,,,,,,,,,,,,,,,,,,,
jack wagner,1601648.0,,,,,,,,,,,,,,,,,,,,,,,,
jack white,145263.0,,0.0008680555555555555,,0.0005037783375314861,,0.0008680555555555555,,0.08168390612547738,,1.0,,349.4765734265723,,0.0,,6.629732612261034e-05,,5.966632524995575e-28,,9.078885242883325e-07,,100.0,,100.0
jack wild,2310937.0,,,,,,,,,,,,,,,,,,,,,,,,
jack's mannequin,,,,,,,,,,,,,,,,,,,,,,,,,
jackboy,1292202.0,,,,,,,,,,,,,,,,,,,,,,,,
jackboys,1909633.0,,,,,,,,,,,,,,,,,,,,,,,,
jacki-o,,,,,,,,,,,,,,,,,,,,,,,,,
jackie deshannon,16290.0,,,,,,,,,,,,,,,,,,,,,,,,
jackie english,425796.0,,,,,,,,,,,,,,,,,,,,,,,,
jackie evancho,739774.0,,,,,,,,,,,,,,,,,,,,,,,,
jackie gleason,60670.0,,,,,,,,,,,,,,,,,,,,,,,,
jackie lee,538458.0,,,,,,,,,,,,,,,,,,,,,,,,
jackie lomax,141000.0,,,,,,,,,,,,,,,,,,,,,,,,
jackie mason,1342027.0,,,,,,,,,,,,,,,,,,,,,,,,
jackie moore,1622704.0,,,,,,,,,,,,,,,,,,,,,,,,
jackie ross,104541.0,,,,,,,,,,,,,,,,,,,,,,,,
jackie wilson,16179.0,,,,,,,,,,,,,,,,,,,,,,,,
jackson 5,,,,,,,,,,,,,,,,,,,,,,,,,
jackson browne,1086.0,,,,,,,,,,,,,,,,,,,,,,,,
jackson browne david lindley,,,,,,,,,,,,,,,,,,,,,,,,,
jackson dean,1841045.0,,,,,,,,,,,,,,,,,,,,,,,,
jackson wang,1382597.0,,,,,,,,,,,,,,,,,,,,,,,,
jacksons,,,,,,,,,,,,,,,,,,,,,,,,,
jacky noguez,1795273.0,,,,,,,,,,,,,,,,,,,,,,,,
jackyl,9127.0,,,,,,,,,,,,,,,,,,,,,,,,
jaco pastorius,14645.0,,,,,,,,,,,,,,,,,,,,,,,,
jacob colgan & fred stobaugh,,,,,,,,,,,,,,,,,,,,,,,,,
jacob sartorius,1384996.0,,,,,,,,,,,,,,,,,,,,,,,,
jacob whitesides,1212188.0,,,,,,,,,,,,,,,,,,,,,,,,
jacquees,1101100.0,,0.0004280821917808219,,0.00029197080291970805,,0.0004280821917808219,,0.11582641356592378,,1.0,,869.4829004328993,,0.0,,1.6698067472646282e-06,,1.9410315950757214e-18,,0.0007180277003487396,,,,96.0
jacqueez,,,,,,,,,,,,,,,,,,,,,,,,,
jacquie lee,1064659.0,,0.0005787037037037037,,0.00019201228878648233,,0.027465565170136277,,0.08901692968112268,,53.05129870129885,,525.6236374736282,,0.0,,0.0,,0.00011435476401720985,,0.0008120733280043978,,100.0,,100.0
jadakiss,34409.0,,,,0.0014539110206455365,,,,0.07115950267445391,,,,265.4157758907755,,,,2.1119836577804598e-05,,,,1.7686235782858762e-07,,,,
jade,398819.0,,,,,,,,,,,,,,,,,,,,,,,,
jade anderson,118834.0,,,,,,,,,,,,,,,,,,,,,,,,
jade warrior,159527.0,,,,,,,,,,,,,,,,,,,,,,,,
jaden,771896.0,,,,,,,,,,,,,,,,,,,,,,,,
jaden smith,,,,,,,,,,,,,,,,,,,,,,,,,
jagged edge,240037.0,,,,,,,,,,,,,,,,,,,,,,,,
jagged edge & fundisha,,,,,,,,,,,,,,,,,,,,,,,,,
jaguar wright,37266.0,,,,,,,,,,,,,,,,,,,,,,,,
jaguares,12337.0,,,,,,,,,,,,,,,,,,,,,,,,
jaheim,31246.0,,0.003054989816700611,0.000864304235090752,0.0008723466123873218,,0.003054989816700611,0.000864304235090752,0.0008723466123873219,,3.0,3.0,3.0,,8.163248358319267e-06,0.0,0.0,,0.0,1.3867831826362579e-33,3.0446534548900254e-23,,,,
jake bugg,804012.0,,,,,,,,,,,,,,,,,,,,,,,,
jake holmes,261936.0,,,,,,,,,,,,,,,,,,,,,,,,
jake miller,999698.0,,,,,,,,,,,,,,,,,,,,,,,,
jake one,212321.0,,,,,,,,,,,,,,,,,,,,,,,,
jake owen,374763.0,,,,,,,,,,,,,,,,,,,,,,,,
jake paul,1520931.0,,,,,,,,,,,,,,,,,,,,,,,,
jake paul & erika costell,,,,,,,,,,,,,,,,,,,,,,,,,
jake scott,1962243.0,,,,0.00010336985734959685,,,,0.11882726724311647,,,,1201.5749028748946,,,,0.0,,,,4.117205630169986e-06,,,,
jake worthington,1119824.0,,,,,,,,,,,,,,,,,,,,,,,,
jakob dylan,236800.0,,,,,,,,,,,,,,,,,,,,,,,,
jamal,1316306.0,,,,,,,,,,,,,,,,,,,,,,,,
james,372157.0,,,,,,,,,,,,,,,,,,,,,,,,
james & bobby purify,319198.0,,,,,,,,,,,,,,,,,,,,,,,,
james arthur,933991.0,,0.000474158368895211,,0.00031036623215394165,,0.000474158368895211,,0.08633936250596087,,1.0,,599.579301172688,,0.0,,0.00010058987407406766,,1.4696474239646053e-18,,1.2276830901111525e-05,,,,
james bay,1137671.0,,,,,,,,,,,,,,,,,,,,,,,,
james blake,631249.0,,0.000474158368895211,,0.0004655493482309125,,0.0527666728992777,,0.10751186666725701,,117.07987845487871,,766.5495324120348,,0.0,,0.0001688878661250902,,7.579515551140456e-08,,0.0009706659511828997,,,,96.5
james blunt,212204.0,,,,,,,,,,,,,,,,,,,,,,,,
james bonamy,149898.0,,,,,,,,,,,,,,,,,,,,,,,,
james booker,107350.0,,,,,,,,,,,,,,,,,,,,,,,,
james brown,1629.0,0.0038314176245210726,,0.0012953367875647669,,0.0038314176245210726,,0.0012953367875647669,,1.0,,1.0,,0.0,,0.0,,2.9562682277767025e-110,,5.391064564035053e-26,,,,,
james brown and the famous flames,,,,,,,,,,,,,,,,,,,,,,,,,
james brown at the organ,,,,,,,,,,,,,,,,,,,,,,,,,
james brown-lyn collins,,,,,,,,,,,,,,,,,,,,,,,,,
james carr,48227.0,,,,,,,,,,,,,,,,,,,,,,,,
james cleveland,,,,,,,,,,,,,,,,,,,,,,,,,
james cleveland & the southern california community choir,,,,,,,,,,,,,,,,,,,,,,,,,
james cotton,31613.0,,,,,,,,,,,,,,,,,,,,,,,,
james darren,5510.0,,,,,,,,,,,,,,,,,,,,,,,,
james durbin,792847.0,,,,,,,,,,,,,,,,,,,,,,,,
james fortune & fiya,390027.0,,,,,,,,,,,,,,,,,,,,,,,,
james galway,33363.0,,,,,,,,,,,,,,,,,,,,,,,,
james gang,38829.0,,,,,,,,,,,,,,,,,,,,,,,,
james gilreath,184325.0,,,,,,,,,,,,,,,,,,,,,,,,
james hunter,317188.0,,,,,,,,,,,,,,,,,,,,,,,,
james iha,3128.0,,,,,,,,,,,,,,,,,,,,,,,,
james ingram,2807.0,,,,,,,,,,,,,,,,,,,,,,,,
james labrie,236399.0,,,,,,,,,,,,,,,,,,,,,,,,
james last,32763.0,,,,0.0010787486515641855,,,,0.0010787486515641855,,,,1.0,,,,0.0,,,,2.0141690423312615e-27,,,,98.5
james last band,,,,,,,,,,,,,,,,,,,,,,,,,
james macarthur,177367.0,,,,,,,,,,,,,,,,,,,,,,,,
james mcalister,680645.0,,,,,,,,,,,,,,,,,,,,,,,,
james mcmurtry,79516.0,,,,,,,,,,,,,,,,,,,,,,,,
james morrison,375655.0,,,,,,,,,,,,,,,,,,,,,,,,
james newton howard,3884.0,,0.001100715465052284,,0.00035925992455541585,,0.001100715465052284,,0.00035925992455541585,,2.0,,2.0,,0.0,,0.0,,5.057865854156993e-124,,2.300101689248287e-24,,,,
james otto,190352.0,,,,,,,,,,,,,,,,,,,,,,,,
james phelps,217548.0,,,,,,,,,,,,,,,,,,,,,,,,
james ray,174460.0,,0.005319148936170213,,0.0014970059880239522,,0.005319148936170213,,0.0014970059880239522,,1.0,,1.0,,0.0,,0.0,,4.138608286734044e-66,,5.732501701130215e-58,,,,
james roberson,1861278.0,,,,,,,,,,,,,,,,,,,,,,,,
